scenario,fixed_share_assumption,model,stage,date,actual_revenue_gbp_blended,predicted_revenue_gbp_blended,revenue_error_gbp,abs_revenue_error_gbp
autoreg_robustness,0.8,Ensemble_AvgTop3,validation,2023-05-01,3422.3844948339693,3558.7627801140884,136.37828528011914,136.37828528011914
autoreg_robustness,0.8,Ensemble_AvgTop3,validation,2023-06-01,3014.634117705152,3506.4201614826206,491.7860437774684,491.7860437774684
autoreg_robustness,0.8,Ensemble_AvgTop3,validation,2023-07-01,3283.544701628524,3252.8095726281567,-30.735129000367124,30.735129000367124
autoreg_robustness,0.8,Ensemble_AvgTop3,validation,2023-08-01,3222.1006192578975,3201.837524279191,-20.263094978706704,20.263094978706704
autoreg_robustness,0.8,Ensemble_AvgTop3,validation,2023-09-01,3116.0048958834236,2901.7732262862332,-214.23166959719038,214.23166959719038
autoreg_robustness,0.8,Ensemble_AvgTop3,validation,2023-10-01,3071.5216883068247,2555.562680708642,-515.9590075981828,515.9590075981828
autoreg_robustness,0.8,Ensemble_AvgTop3,validation,2023-11-01,2538.7696563458585,2465.9220573960815,-72.84759894977697,72.84759894977697
autoreg_robustness,0.8,Ensemble_AvgTop3,validation,2023-12-01,2624.235216890835,2118.3112037431238,-505.9240131477113,505.9240131477113
autoreg_robustness,0.8,HistGradientBoosting,test,2024-01-01,2965.1582906314657,3576.453401057035,611.2951104255694,611.2951104255694
autoreg_robustness,0.8,HistGradientBoosting,test,2024-02-01,2760.507131410437,3004.995345619499,244.48821420906188,244.48821420906188
autoreg_robustness,0.8,HistGradientBoosting,test,2024-03-01,2807.1739068778566,3064.8824241815378,257.7085173036812,257.7085173036812
autoreg_robustness,0.8,HistGradientBoosting,test,2024-04-01,3228.4446665910073,3012.035358131041,-216.40930845996627,216.40930845996627
autoreg_robustness,0.8,HistGradientBoosting,test,2024-05-01,3155.231976952035,3371.485153836067,216.2531768840322,216.2531768840322
autoreg_robustness,0.8,HistGradientBoosting,test,2024-06-01,3374.494171512661,3511.8829479258466,137.3887764131855,137.3887764131855
autoreg_robustness,0.8,HistGradientBoosting,test,2024-07-01,3554.5620739464284,3750.254397840218,195.69232389378976,195.69232389378976
autoreg_robustness,0.8,HistGradientBoosting,test,2024-08-01,3657.6576846785015,3677.4090283054984,19.751343626996913,19.751343626996913
autoreg_robustness,0.8,HistGradientBoosting,test,2024-09-01,3325.975857792512,3201.2183885547306,-124.7574692377816,124.7574692377816
autoreg_robustness,0.8,HistGradientBoosting,test,2024-10-01,3254.677139036622,3251.947681226198,-2.7294578104242646,2.7294578104242646
autoreg_robustness,0.8,HistGradientBoosting,test,2024-11-01,2342.6704924176015,2739.756588821361,397.0860964037597,397.0860964037597
autoreg_robustness,0.8,HistGradientBoosting,test,2024-12-01,2570.4518230614913,2621.3716702552774,50.919847193786154,50.919847193786154
autoreg_robustness,0.8,HistGradientBoosting,validation,2023-01-01,3156.6309540305083,2853.7866264651343,-302.844327565374,302.844327565374
autoreg_robustness,0.8,HistGradientBoosting,validation,2023-02-01,3097.1085437312404,2936.654140888564,-160.45440284267625,160.45440284267625
autoreg_robustness,0.8,HistGradientBoosting,validation,2023-03-01,3539.268800683049,3373.3747443815478,-165.89405630150122,165.89405630150122
autoreg_robustness,0.8,HistGradientBoosting,validation,2023-04-01,3521.1322051512834,3528.357917376853,7.225712225569623,7.225712225569623
autoreg_robustness,0.8,HistGradientBoosting,validation,2023-05-01,3422.3844948339693,3465.4057289185944,43.02123408462512,43.02123408462512
autoreg_robustness,0.8,HistGradientBoosting,validation,2023-06-01,3014.634117705152,3476.171650876882,461.5375331717296,461.5375331717296
autoreg_robustness,0.8,HistGradientBoosting,validation,2023-07-01,3283.544701628524,3188.6701375807,-94.8745640478237,94.8745640478237
autoreg_robustness,0.8,HistGradientBoosting,validation,2023-08-01,3222.1006192578975,3187.1449368884214,-34.95568236947611,34.95568236947611
autoreg_robustness,0.8,HistGradientBoosting,validation,2023-09-01,3116.0048958834236,2949.286600531064,-166.71829535235975,166.71829535235975
autoreg_robustness,0.8,HistGradientBoosting,validation,2023-10-01,3071.5216883068247,2591.390823873419,-480.1308644334058,480.1308644334058
autoreg_robustness,0.8,HistGradientBoosting,validation,2023-11-01,2538.7696563458585,2548.1918415324117,9.422185186553179,9.422185186553179
autoreg_robustness,0.8,HistGradientBoosting,validation,2023-12-01,2624.235216890835,2123.1622730753343,-501.0729438155008,501.0729438155008
autoreg_robustness,0.8,XGBoost,test,2024-01-01,2965.1582906314657,3541.5113975529894,576.3531069215237,576.3531069215237
autoreg_robustness,0.8,XGBoost,test,2024-02-01,2760.507131410437,3281.6420960504056,521.1349646399685,521.1349646399685
autoreg_robustness,0.8,XGBoost,test,2024-03-01,2807.1739068778566,3119.0747886865465,311.90088180869,311.90088180869
autoreg_robustness,0.8,XGBoost,test,2024-04-01,3228.4446665910073,3081.649782852179,-146.79488373882805,146.79488373882805
autoreg_robustness,0.8,XGBoost,test,2024-05-01,3155.231976952035,3424.944357601182,269.71238064914724,269.71238064914724
autoreg_robustness,0.8,XGBoost,test,2024-06-01,3374.494171512661,3534.26635036603,159.77217885336904,159.77217885336904
autoreg_robustness,0.8,XGBoost,test,2024-07-01,3554.5620739464284,3740.8129730560177,186.25089910958923,186.25089910958923
autoreg_robustness,0.8,XGBoost,test,2024-08-01,3657.6576846785015,3632.850573972528,-24.807110705973628,24.807110705973628
autoreg_robustness,0.8,XGBoost,test,2024-09-01,3325.975857792512,3354.2941505665644,28.318292774052225,28.318292774052225
autoreg_robustness,0.8,XGBoost,test,2024-10-01,3254.677139036622,3399.184851865454,144.50771282883215,144.50771282883215
autoreg_robustness,0.8,XGBoost,test,2024-11-01,2342.6704924176015,3083.444136230341,740.7736438127395,740.7736438127395
autoreg_robustness,0.8,XGBoost,test,2024-12-01,2570.4518230614913,2927.109470293862,356.6576472323709,356.6576472323709
autoreg_robustness,0.8,XGBoost,validation,2023-01-01,3156.6309540305083,2781.031091594203,-375.5998624363051,375.5998624363051
autoreg_robustness,0.8,XGBoost,validation,2023-02-01,3097.1085437312404,2901.4926093822037,-195.6159343490367,195.6159343490367
autoreg_robustness,0.8,XGBoost,validation,2023-03-01,3539.268800683049,3236.6529742050416,-302.6158264780074,302.6158264780074
autoreg_robustness,0.8,XGBoost,validation,2023-04-01,3521.1322051512834,3462.7691229252537,-58.363082226029746,58.363082226029746
autoreg_robustness,0.8,XGBoost,validation,2023-05-01,3422.3844948339693,3393.0934794509762,-29.29101538299301,29.29101538299301
autoreg_robustness,0.8,XGBoost,validation,2023-06-01,3014.634117705152,3342.464584404087,327.83046669893474,327.83046669893474
autoreg_robustness,0.8,XGBoost,validation,2023-07-01,3283.544701628524,3073.7806108619375,-209.76409076658638,209.76409076658638
autoreg_robustness,0.8,XGBoost,validation,2023-08-01,3222.1006192578975,3031.9446529130882,-190.15596634480926,190.15596634480926
autoreg_robustness,0.8,XGBoost,validation,2023-09-01,3116.0048958834236,2830.261331343842,-285.7435645395817,285.7435645395817
autoreg_robustness,0.8,XGBoost,validation,2023-10-01,3071.5216883068247,2552.1574172777787,-519.364271029046,519.364271029046
autoreg_robustness,0.8,XGBoost,validation,2023-11-01,2538.7696563458585,2508.7011295896677,-30.06852675619075,30.06852675619075
autoreg_robustness,0.8,XGBoost,validation,2023-12-01,2624.235216890835,2149.038924615463,-475.1962922753719,475.1962922753719
autoreg_robustness,0.9,Baseline_AssetMonthSeasonal,test,2024-01-01,3024.7131851001054,3645.94017941367,621.2269943135648,621.2269943135648
autoreg_robustness,0.9,Baseline_AssetMonthSeasonal,test,2024-02-01,2845.398592577748,3208.128726818251,362.73013424050305,362.73013424050305
autoreg_robustness,0.9,Baseline_AssetMonthSeasonal,test,2024-03-01,2862.8323412659324,3511.1901385401466,648.3577972742141,648.3577972742141
autoreg_robustness,0.9,Baseline_AssetMonthSeasonal,test,2024-04-01,3335.702738573963,3006.383864664307,-329.31887390965585,329.31887390965585
autoreg_robustness,0.9,Baseline_AssetMonthSeasonal,test,2024-05-01,3156.0143376319156,3249.7572467380487,93.74290910613308,93.74290910613308
autoreg_robustness,0.9,Baseline_AssetMonthSeasonal,test,2024-06-01,3385.3747916298125,2953.3627855762943,-432.01200605351823,432.01200605351823
autoreg_robustness,0.9,Baseline_AssetMonthSeasonal,test,2024-07-01,3563.0609374554992,3598.174879450594,35.11394199509459,35.11394199509459
autoreg_robustness,0.9,Baseline_AssetMonthSeasonal,test,2024-08-01,3725.673425210064,3326.89007266886,-398.7833525412043,398.7833525412043
autoreg_robustness,0.9,Baseline_AssetMonthSeasonal,test,2024-09-01,3291.129951032427,3248.2123100473527,-42.917640985074286,42.917640985074286
autoreg_robustness,0.9,Baseline_AssetMonthSeasonal,test,2024-10-01,3195.178357324487,3624.52779516515,429.3494378406631,429.3494378406631
autoreg_robustness,0.9,Baseline_AssetMonthSeasonal,test,2024-11-01,2262.2030284486414,3071.691485452149,809.4884570035078,809.4884570035078
autoreg_robustness,0.9,Baseline_AssetMonthSeasonal,test,2024-12-01,2514.695343535093,3423.992485432626,909.297141897533,909.297141897533
autoreg_robustness,0.9,Baseline_AssetMonthSeasonal,validation,2023-01-01,3156.6309540305083,3153.8618284123277,-2.769125618180624,2.769125618180624
autoreg_robustness,0.9,Baseline_AssetMonthSeasonal,validation,2023-02-01,3091.809662106697,3209.889136690786,118.07947458408898,118.07947458408898
autoreg_robustness,0.9,Baseline_AssetMonthSeasonal,validation,2023-03-01,3566.763681371131,3604.2509247646108,37.48724339347973,37.48724339347973
autoreg_robustness,0.9,Baseline_AssetMonthSeasonal,validation,2023-04-01,3586.5570921979906,3726.922275604203,140.3651834062125,140.3651834062125
autoreg_robustness,0.9,Baseline_AssetMonthSeasonal,validation,2023-05-01,3531.7442312060552,3766.8165049180748,235.07227371201952,235.07227371201952
autoreg_robustness,0.9,Baseline_AssetMonthSeasonal,validation,2023-06-01,3078.8736846353195,3510.056484764609,431.1828001292897,431.1828001292897
autoreg_robustness,0.9,Baseline_AssetMonthSeasonal,validation,2023-07-01,3401.502805080048,3335.4483820126648,-66.05442306738314,66.05442306738314
autoreg_robustness,0.9,Baseline_AssetMonthSeasonal,validation,2023-08-01,3285.298088370389,3275.3106691031817,-9.987419267207315,9.987419267207315
autoreg_robustness,0.9,Baseline_AssetMonthSeasonal,validation,2023-09-01,3165.6950946229263,2806.61073190829,-359.0843627146364,359.0843627146364
autoreg_robustness,0.9,Baseline_AssetMonthSeasonal,validation,2023-10-01,3106.0797227489625,2836.6482994098747,-269.4314233390878,269.4314233390878
autoreg_robustness,0.9,Baseline_AssetMonthSeasonal,validation,2023-11-01,2552.899381848526,2048.7883927631797,-504.1109890853463,504.1109890853463
autoreg_robustness,0.9,Baseline_AssetMonthSeasonal,validation,2023-12-01,2705.0564354111907,2050.3683510386695,-654.6880843725212,654.6880843725212
autoreg_robustness,0.9,ElasticNet,test,2024-01-01,3024.7131851001054,3292.155585176478,267.44240007637245,267.44240007637245
autoreg_robustness,0.9,ElasticNet,test,2024-02-01,2845.398592577748,2951.9731290800464,106.57453650229854,106.57453650229854
autoreg_robustness,0.9,ElasticNet,test,2024-03-01,2862.8323412659324,2910.097847735972,47.26550647003978,47.26550647003978
autoreg_robustness,0.9,ElasticNet,test,2024-04-01,3335.702738573963,3000.224691140213,-335.4780474337499,335.4780474337499
autoreg_robustness,0.9,ElasticNet,test,2024-05-01,3156.0143376319156,3359.3621379054975,203.34780027358192,203.34780027358192
autoreg_robustness,0.9,ElasticNet,test,2024-06-01,3385.3747916298125,3333.4127253700763,-51.962066259736275,51.962066259736275
autoreg_robustness,0.9,ElasticNet,test,2024-07-01,3563.0609374554992,3689.094429325319,126.03349186981995,126.03349186981995
autoreg_robustness,0.9,ElasticNet,test,2024-08-01,3725.673425210064,3546.9773437363233,-178.69608147374083,178.69608147374083
autoreg_robustness,0.9,ElasticNet,test,2024-09-01,3291.129951032427,3227.3497689341766,-63.78018209825041,63.78018209825041
autoreg_robustness,0.9,ElasticNet,test,2024-10-01,3195.178357324487,3161.6275290275607,-33.550828296926284,33.550828296926284
autoreg_robustness,0.9,ElasticNet,test,2024-11-01,2262.2030284486414,2916.457423505229,654.2543950565878,654.2543950565878
autoreg_robustness,0.9,ElasticNet,test,2024-12-01,2514.695343535093,2757.794573257366,243.09922972227332,243.09922972227332
autoreg_robustness,0.9,ElasticNet,validation,2023-01-01,3156.6309540305083,2759.7844388145418,-396.8465152159665,396.8465152159665
autoreg_robustness,0.9,ElasticNet,validation,2023-02-01,3091.809662106697,3123.5945239544917,31.784861847794673,31.784861847794673
autoreg_robustness,0.9,ElasticNet,validation,2023-03-01,3566.763681371131,3413.894188876228,-152.86949249490317,152.86949249490317
autoreg_robustness,0.9,ElasticNet,validation,2023-04-01,3586.5570921979906,3905.2468009874306,318.6897087894399,318.6897087894399
autoreg_robustness,0.9,ElasticNet,validation,2023-05-01,3531.7442312060552,3939.78372773684,408.0394965307846,408.0394965307846
autoreg_robustness,0.9,ElasticNet,validation,2023-06-01,3078.8736846353195,3779.481745584641,700.6080609493215,700.6080609493215
autoreg_robustness,0.9,ElasticNet,validation,2023-07-01,3401.502805080048,3621.5675284264084,220.06472334636055,220.06472334636055
autoreg_robustness,0.9,ElasticNet,validation,2023-08-01,3285.298088370389,3452.8434295587867,167.54534118839774,167.54534118839774
autoreg_robustness,0.9,ElasticNet,validation,2023-09-01,3165.6950946229263,2972.4283423460515,-193.26675227687474,193.26675227687474
autoreg_robustness,0.9,ElasticNet,validation,2023-10-01,3106.0797227489625,2551.5279293986177,-554.5517933503447,554.5517933503447
autoreg_robustness,0.9,ElasticNet,validation,2023-11-01,2552.899381848526,2353.9015180247115,-198.99786382381444,198.99786382381444
autoreg_robustness,0.9,ElasticNet,validation,2023-12-01,2705.0564354111907,2146.8764241175727,-558.180011293618,558.180011293618
autoreg_robustness,0.9,Ensemble_AvgTop3,test,2024-01-01,3024.7131851001054,3517.6946543613767,492.9814692612713,492.9814692612713
autoreg_robustness,0.9,Ensemble_AvgTop3,test,2024-02-01,2845.398592577748,3143.9793443349927,298.5807517572448,298.5807517572448
autoreg_robustness,0.9,Ensemble_AvgTop3,test,2024-03-01,2862.8323412659324,3072.221898714387,209.38955744845453,209.38955744845453
autoreg_robustness,0.9,Ensemble_AvgTop3,test,2024-04-01,3335.702738573963,3098.7864348482794,-236.91630372568352,236.91630372568352
autoreg_robustness,0.9,Ensemble_AvgTop3,test,2024-05-01,3156.0143376319156,3385.8256230277398,229.81128539582414,229.81128539582414
autoreg_robustness,0.9,Ensemble_AvgTop3,test,2024-06-01,3385.3747916298125,3467.4271403240414,82.05234869422884,82.05234869422884
autoreg_robustness,0.9,Ensemble_AvgTop3,test,2024-07-01,3563.0609374554992,3732.690914447142,169.6299769916427,169.6299769916427
autoreg_robustness,0.9,Ensemble_AvgTop3,test,2024-08-01,3725.673425210064,3664.3914709609144,-61.28195424914975,61.28195424914975
autoreg_robustness,0.9,Ensemble_AvgTop3,test,2024-09-01,3291.129951032427,3238.060292620603,-53.06965841182409,53.06965841182409
autoreg_robustness,0.9,Ensemble_AvgTop3,test,2024-10-01,3195.178357324487,3230.3902163848575,35.21185906037044,35.21185906037044
autoreg_robustness,0.9,Ensemble_AvgTop3,test,2024-11-01,2262.2030284486414,2846.54644185844,584.3434134097988,584.3434134097988
autoreg_robustness,0.9,Ensemble_AvgTop3,test,2024-12-01,2514.695343535093,2728.6406210132814,213.94527747818847,213.94527747818847
autoreg_robustness,0.9,Ensemble_AvgTop3,validation,2023-01-01,3156.6309540305083,2798.20071895796,-358.4302350725484,358.4302350725484
autoreg_robustness,0.9,Ensemble_AvgTop3,validation,2023-02-01,3091.809662106697,2983.917572051942,-107.89209005475504,107.89209005475504
autoreg_robustness,0.9,Ensemble_AvgTop3,validation,2023-03-01,3566.763681371131,3358.4240134715596,-208.3396678995714,208.3396678995714
autoreg_robustness,0.9,Ensemble_AvgTop3,validation,2023-04-01,3586.5570921979906,3675.4244834539377,88.86739125594704,88.86739125594704
autoreg_robustness,0.9,Ensemble_AvgTop3,validation,2023-05-01,3531.7442312060552,3672.480382572707,140.73615136665194,140.73615136665194
autoreg_robustness,0.9,Ensemble_AvgTop3,validation,2023-06-01,3078.8736846353195,3581.139316064577,502.2656314292576,502.2656314292576
autoreg_robustness,0.9,Ensemble_AvgTop3,validation,2023-07-01,3401.502805080048,3369.663546897452,-31.83925818259604,31.83925818259604
autoreg_robustness,0.9,Ensemble_AvgTop3,validation,2023-08-01,3285.298088370389,3264.6375581559896,-20.660530214399387,20.660530214399387
autoreg_robustness,0.9,Ensemble_AvgTop3,validation,2023-09-01,3165.6950946229263,2948.0471228714473,-217.64797175147896,217.64797175147896
autoreg_robustness,0.9,Ensemble_AvgTop3,validation,2023-10-01,3106.0797227489625,2584.315602582899,-521.7641201660635,521.7641201660635
autoreg_robustness,0.9,Ensemble_AvgTop3,validation,2023-11-01,2552.899381848526,2479.646343762466,-73.25303808605986,73.25303808605986
autoreg_robustness,0.9,Ensemble_AvgTop3,validation,2023-12-01,2705.0564354111907,2183.5509702053246,-521.5054652058661,521.5054652058661
autoreg_robustness,0.9,HistGradientBoosting,test,2024-01-01,3024.7131851001054,3648.2860939506745,623.5729088505691,623.5729088505691
autoreg_robustness,0.9,HistGradientBoosting,test,2024-02-01,2845.398592577748,3097.4053389819396,252.00674640419174,252.00674640419174
autoreg_robustness,0.9,HistGradientBoosting,test,2024-03-01,2862.8323412659324,3125.650500179794,262.8181589138617,262.8181589138617
autoreg_robustness,0.9,HistGradientBoosting,test,2024-04-01,3335.702738573963,3112.10370020325,-223.59903837071306,223.59903837071306
autoreg_robustness,0.9,HistGradientBoosting,test,2024-05-01,3156.0143376319156,3372.3211359243674,216.30679829245173,216.30679829245173
autoreg_robustness,0.9,HistGradientBoosting,test,2024-06-01,3385.3747916298125,3523.20656038749,137.8317687576773,137.8317687576773
autoreg_robustness,0.9,HistGradientBoosting,test,2024-07-01,3563.0609374554992,3759.2211564980994,196.16021904260015,196.16021904260015
autoreg_robustness,0.9,HistGradientBoosting,test,2024-08-01,3725.673425210064,3745.792053689581,20.1186284795167,20.1186284795167
autoreg_robustness,0.9,HistGradientBoosting,test,2024-09-01,3291.129951032427,3167.67955296009,-123.45039807233707,123.45039807233707
autoreg_robustness,0.9,HistGradientBoosting,test,2024-10-01,3195.178357324487,3192.4987967565594,-2.6795605679276377,2.6795605679276377
autoreg_robustness,0.9,HistGradientBoosting,test,2024-11-01,2262.2030284486414,2645.6497712777677,383.4467428291264,383.4467428291264
autoreg_robustness,0.9,HistGradientBoosting,test,2024-12-01,2514.695343535093,2564.5106722967203,49.81532876162737,49.81532876162737
autoreg_robustness,0.9,HistGradientBoosting,validation,2023-01-01,3156.6309540305083,2853.7866264651343,-302.844327565374,302.844327565374
autoreg_robustness,0.9,HistGradientBoosting,validation,2023-02-01,3091.809662106697,2931.62978270251,-160.17987940418698,160.17987940418698
autoreg_robustness,0.9,HistGradientBoosting,validation,2023-03-01,3566.763681371131,3399.580873764843,-167.18280760628795,167.18280760628795
autoreg_robustness,0.9,HistGradientBoosting,validation,2023-04-01,3586.5570921979906,3593.9170627753197,7.3599705773290225,7.3599705773290225
autoreg_robustness,0.9,HistGradientBoosting,validation,2023-05-01,3531.7442312060552,3576.1401766432473,44.39594543719204,44.39594543719204
autoreg_robustness,0.9,HistGradientBoosting,validation,2023-06-01,3078.8736846353195,3550.2462326364903,471.3725480011708,471.3725480011708
autoreg_robustness,0.9,HistGradientBoosting,validation,2023-07-01,3401.502805080048,3303.2199659338767,-98.28283914617123,98.28283914617123
autoreg_robustness,0.9,HistGradientBoosting,validation,2023-08-01,3285.298088370389,3249.656794060787,-35.64129430960202,35.64129430960202
autoreg_robustness,0.9,HistGradientBoosting,validation,2023-09-01,3165.6950946229263,2996.3181817438376,-169.37691287908865,169.37691287908865
autoreg_robustness,0.9,HistGradientBoosting,validation,2023-10-01,3106.0797227489625,2620.5468521982016,-485.5328705507609,485.5328705507609
autoreg_robustness,0.9,HistGradientBoosting,validation,2023-11-01,2552.899381848526,2562.3740069600594,9.474625111533442,9.474625111533442
autoreg_robustness,0.9,HistGradientBoosting,validation,2023-12-01,2705.0564354111907,2188.5514428120714,-516.5049925991193,516.5049925991193
autoreg_robustness,0.9,XGBoost,test,2024-01-01,3024.7131851001054,3612.6422839569786,587.9290988568732,587.9290988568732
autoreg_robustness,0.9,XGBoost,test,2024-02-01,2845.398592577748,3382.559564942992,537.1609723652441,537.1609723652441
autoreg_robustness,0.9,XGBoost,test,2024-03-01,2862.8323412659324,3180.9173482273964,318.08500696146393,318.08500696146393
autoreg_robustness,0.9,XGBoost,test,2024-04-01,3335.702738573963,3184.030913201375,-151.67182537258805,151.67182537258805
autoreg_robustness,0.9,XGBoost,test,2024-05-01,3156.0143376319156,3425.7935952533553,269.7792576214397,269.7792576214397
autoreg_robustness,0.9,XGBoost,test,2024-06-01,3385.3747916298125,3545.6621352145567,160.28734358474412,160.28734358474412
autoreg_robustness,0.9,XGBoost,test,2024-07-01,3563.0609374554992,3749.7571575180054,186.6962200625062,186.6962200625062
autoreg_robustness,0.9,XGBoost,test,2024-08-01,3725.673425210064,3700.4050154568386,-25.26840975322557,25.26840975322557
autoreg_robustness,0.9,XGBoost,test,2024-09-01,3291.129951032427,3319.1515559675418,28.021604935114738,28.021604935114738
autoreg_robustness,0.9,XGBoost,test,2024-10-01,3195.178357324487,3337.044323370452,141.8659660459648,141.8659660459648
autoreg_robustness,0.9,XGBoost,test,2024-11-01,2262.2030284486414,2977.5321307923236,715.3291023436823,715.3291023436823
autoreg_robustness,0.9,XGBoost,test,2024-12-01,2514.695343535093,2863.616617485758,348.9212739506652,348.9212739506652
autoreg_robustness,0.9,XGBoost,validation,2023-01-01,3156.6309540305083,2781.031091594203,-375.5998624363051,375.5998624363051
autoreg_robustness,0.9,XGBoost,validation,2023-02-01,3091.809662106697,2896.528409498824,-195.28125260787283,195.28125260787283
autoreg_robustness,0.9,XGBoost,validation,2023-03-01,3566.763681371131,3261.796977773609,-304.96670359752216,304.96670359752216
autoreg_robustness,0.9,XGBoost,validation,2023-04-01,3586.5570921979906,3527.109586599062,-59.44750559892873,59.44750559892873
autoreg_robustness,0.9,XGBoost,validation,2023-05-01,3531.7442312060552,3501.5172433380335,-30.22698786802175,30.22698786802175
autoreg_robustness,0.9,XGBoost,validation,2023-06-01,3078.8736846353195,3413.6899699725986,334.81628533727917,334.81628533727917
autoreg_robustness,0.9,XGBoost,validation,2023-07-01,3401.502805080048,3184.20314633207,-217.2996587479779,217.2996587479779
autoreg_robustness,0.9,XGBoost,validation,2023-08-01,3285.298088370389,3091.412450848396,-193.88563752199298,193.88563752199298
autoreg_robustness,0.9,XGBoost,validation,2023-09-01,3165.6950946229263,2875.3948445244537,-290.3002500984726,290.3002500984726
autoreg_robustness,0.9,XGBoost,validation,2023-10-01,3106.0797227489625,2580.872026151878,-525.2076965970846,525.2076965970846
autoreg_robustness,0.9,XGBoost,validation,2023-11-01,2552.899381848526,2522.663506302628,-30.235875545898125,30.235875545898125
autoreg_robustness,0.9,XGBoost,validation,2023-12-01,2705.0564354111907,2215.225043686329,-489.83139172486153,489.83139172486153
